"name","lng","lat","state","sector_label"
"University of Phoenix-Washington",-122.246405,47.4684,"WA","For-Profit"
"University of Phoenix-Washington DC",-77.009974,38.897855,"DC","For-Profit"
"University of Phoenix-Wisconsin",-88.048441,43.15025,"WI","For-Profit"
"University of Pikeville",-82.520265,37.478835,"KY","Private"
"University of Pittsburgh-Bradford",-78.673039,41.944173,"PA","Public"
"University of Pittsburgh-Greensburg",-79.535757,40.292824,"PA","Public"
"University of Pittsburgh-Johnstown",-78.832611,40.268583,"PA","Public"
"University of Pittsburgh-Pittsburgh Campus",-79.954692,40.444502,"PA","Public"
"University of Portland",-122.726859,45.571807,"OR","Private"
"University of Puerto Rico-Aguadilla",-67.13793,18.498652,"PR","Public"
"University of Puerto Rico-Arecibo",-66.74114,18.469199,"PR","Public"
"University of Puerto Rico-Bayamon",-66.143541,18.371398,"PR","Public"
"University of Puerto Rico-Carolina",-65.989694,18.391471,"PR","Public"
"University of Puerto Rico-Cayey",-66.163146,18.117232,"PR","Public"
"University of Puerto Rico-Humacao",-65.838967,18.14779,"PR","Public"
"University of Puerto Rico-Mayaguez",-67.143911,18.212964,"PR","Public"
"University of Puerto Rico-Medical Sciences",-66.051774,18.408675,"PR","Public"
"University of Puerto Rico-Ponce",-66.606215,17.993314,"PR","Public"
"University of Puerto Rico-Rio Piedras",-66.045875,18.403027,"PR","Public"
"University of Puerto Rico-Utuado",-66.72228,18.266183,"PR","Public"
"University of Puget Sound",-122.479714,47.263651,"WA","Private"
"University of Redlands",-117.163847,34.063571,"CA","Private"
"University of Rhode Island",-71.527356,41.484691,"RI","Public"
"University of Richmond",-77.538702,37.577625,"VA","Private"
"University of Rio Grande",-82.377359,38.88058,"OH","Private"
"University of Rochester",-77.631042,43.126437,"NY","Private"
"University of Saint Francis-Fort Wayne",-85.173694,41.087772,"IN","Private"
"University of Saint Joseph",-72.730489,41.783028,"CT","Private"
"University of Saint Mary",-94.906935,39.277308,"KS","Private"
"University of Saint Mary of the Lake",-88.00048,42.281376,"IL","Private"
"University of San Diego",-117.188721,32.77142,"CA","Private"
"University of San Francisco",-122.450977,37.775564,"CA","Private"
"University of Science and Arts of Oklahoma",-97.95641,35.031392,"OK","Public"
"University of Scranton",-75.658031,41.40715,"PA","Private"
"University of Sioux Falls",-96.738229,43.531574,"SD","Private"
"University of South Alabama",-88.18189,30.695081,"AL","Public"
"University of South Carolina-Aiken",-81.767901,33.572917,"SC","Public"
"University of South Carolina-Beaufort",-80.973595,32.303308,"SC","Public"
"University of South Carolina-Columbia",-81.026971,33.998973,"SC","Public"
"University of South Carolina-Upstate",-81.970583,34.996403,"SC","Public"
"University of South Dakota",-96.924664,42.784558,"SD","Public"
"University of South Florida-Main Campus",-82.415876,28.056647,"FL","Public"
"University of South Florida-Sarasota-Manatee",-82.562951,27.391766,"FL","Public"
"University of South Florida-St Petersburg",-82.635657,27.762618,"FL","Public"
"University of Southern California",-118.283858,34.021058,"CA","Private"
"University of Southern Indiana",-87.67666,37.966188,"IN","Public"
"University of Southern Maine",-70.276002,43.662637,"ME","Public"
"University of Southern Mississippi",-89.33791,31.327499,"MS","Public"
"University of St Augustine for Health Sciences",-117.166111,33.15173,"CA","For-Profit"
"University of St Francis",-88.096368,41.533341,"IL","Private"
"University of St Thomas",-93.189422,44.941662,"MN","Private"
"University of St Thomas",-95.394178,29.738113,"TX","Private"
"University of Texas Health Science Center at Tyler",-95.221961,32.42655,"TX","Public"
"University of Texas Southwestern Medical Center",-96.842311,32.819539,"TX","Public"
"University of the Cumberlands",-84.162375,36.736489,"KY","Private"
"University of the District of Columbia",-77.066247,38.943819,"DC","Public"
"University of the District of Columbia-David A Clarke School of Law",-77.065191,38.94614,"DC","Public"
"University of the Incarnate Word",-98.467709,29.468052,"TX","Private"
"University of the Ozarks",-93.467924,35.477785,"AR","Private"
"University of the Pacific",-121.307296,37.980624,"CA","Private"
"University of the Potomac-VA Campus",-77.237421,38.91794,"VA","For-Profit"
"University of the Potomac-Washington DC Campus",-77.032531,38.90054,"DC","For-Profit"
"University of the Rockies",-104.995903,39.748686,"CO","For-Profit"
"University of the Sciences",-75.208241,39.946552,"PA","Private"
"University of the Southwest",-103.186948,32.775496,"NM","Private"
"University of the Virgin Islands",-64.972866,18.344193,"VI","Public"
"University of the West",-118.082964,34.045985,"CA","Private"
"University of Toledo",-83.615225,41.65795,"OH","Public"
"University of Tulsa",-95.945175,36.151887,"OK","Private"
"University of Utah",-111.846044,40.762484,"UT","Public"
"University of Valley Forge",-75.54864,40.118341,"PA","Private"
"University of Vermont",-73.198128,44.479262,"VT","Public"
"University of Virginia-Main Campus",-78.505153,38.037796,"VA","Public"
"University of Washington-Bothell Campus",-122.191454,47.760718,"WA","Public"
"University of Washington-Seattle Campus",-122.313115,47.656213,"WA","Public"
"University of Washington-Tacoma Campus",-122.437499,47.244967,"WA","Public"
"University of West Alabama",-88.186077,32.59244,"AL","Public"
"University of West Georgia",-85.099007,33.574421,"GA","Public"
"University of West Los Angeles",-118.375911,33.95288,"CA","For-Profit"
"University of Western States",-122.526989,45.543172,"OR","Private"
"University of Wisconsin Colleges",-89.404531,43.071583,"WI",NA
"University of Wisconsin-Eau Claire",-91.500432,44.798431,"WI","Public"
"University of Wisconsin-Green Bay",-87.920499,44.531102,"WI","Public"
"University of Wisconsin-La Crosse",-91.230149,43.815295,"WI","Public"
"University of Wisconsin-Madison",-89.405356,43.073858,"WI","Public"
"University of Wisconsin-Milwaukee",-87.880488,43.076848,"WI","Public"
"University of Wisconsin-Oshkosh",-88.549282,44.024985,"WI","Public"
"University of Wisconsin-Parkside",-87.855407,42.646074,"WI","Public"
"University of Wisconsin-Platteville",-90.492709,42.733936,"WI","Public"
"University of Wisconsin-River Falls",-92.625316,44.852647,"WI","Public"
"University of Wisconsin-Stevens Point",-89.570934,44.529582,"WI","Public"
"University of Wisconsin-Stout",-91.929461,44.88861,"WI","Public"
"University of Wisconsin-Superior",-92.089039,46.717548,"WI","Public"
"University of Wisconsin-Whitewater",-88.742368,42.835563,"WI","Public"
"University of Wyoming",-105.57204,41.311943,"WY","Public"
"Upper Iowa University",-91.799663,42.840293,"IA","Private"
"Upper Valley Educators Institute",-72.230822,43.637595,"NH","Private"
"Upstate Medical University",-76.138976,43.042951,"NY","Public"
"Urbana University",-83.760035,40.099881,"OH","Private"
"Urshan Graduate School of Theology",-90.364462,38.801695,"MO","Private"
"Ursinus College",-75.455654,40.19405,"PA","Private"
"Ursuline College",-81.466716,41.494971,"OH","Private"
"Uta Mesivta of Kiryas Joel",-74.161452,41.335099,"NY","Private"
"Utah State University",-111.81391,41.740748,"UT","Public"
"Utah Valley University",-111.717058,40.278512,"UT","Public"
"Utica College",-75.272407,43.095183,"NY","Private"
"Valdosta State University",-83.289925,30.849236,"GA","Public"
"Valencia College",-81.471181,28.52092,"FL","Public"
"Valley City State University",-98.001762,46.919144,"ND","Public"
"Valparaiso University",-87.045853,41.463176,"IN","Private"
"Vanderbilt University",-86.804875,36.14443,"TN","Private"
"VanderCook College of Music",-87.629138,41.836833,"IL","Private"
"Vanguard University of Southern California",-117.900911,33.662686,"CA","Private"
"Vassar College",-73.894345,41.685105,"NY","Private"
"Vatterott College-Sunset Hills",-90.41884,38.521026,"MO","For-Profit"
"Vaughn College of Aeronautics and Technology",-73.881721,40.768348,"NY","Private"
"Vermont College of Fine Arts",-72.567616,44.25521,"VT","Private"
"Vermont Law School",-72.52207,43.821797,"VT","Private"
"Vermont Technical College",-72.605179,43.939321,"VT","Public"
"Villa Maria College",-78.795666,42.913045,"NY","Private"
"Villanova University",-75.345457,40.039388,"PA","Private"
"Vincennes University",-87.523106,38.686861,"IN","Public"
"Virginia Baptist College",-77.531381,38.29061,"VA","Private"
"Virginia Beach Theological Seminary",-76.188671,36.76592,"VA","Private"
"Virginia College-Birmingham",-86.817687,33.46999,"AL","For-Profit"
"Virginia College-Charleston",-80.023116,32.906099,"SC","For-Profit"
"Virginia College-Huntsville",-86.591341,34.70516,"AL","For-Profit"
"Virginia Commonwealth University",-77.453597,37.547631,"VA","Public"
"Virginia Military Institute",-79.435737,37.790644,"VA","Public"
"Virginia Polytechnic Institute and State University",-80.423229,37.228572,"VA","Public"
"Virginia State University",-77.419886,37.236453,"VA","Public"
"Virginia Tech Carilion School of Medicine",-79.942581,37.25766,"VA","Private"
"Virginia Union University",-77.450954,37.561864,"VA","Private"
"Virginia University of Lynchburg",-79.151518,37.395135,"VA","Private"
"Virginia Wesleyan College",-76.18606,36.868417,"VA","Private"
"Visible Music College",-90.049231,35.14455,"TN","Private"
"Vista College-Online",-96.768511,32.95517,"TX","For-Profit"
"Viterbo University",-91.244095,43.802291,"WI","Private"
"Voorhees College",-81.130104,33.307455,"SC","Private"
"W L Bonner College",-81.031955,34.040836,"SC","Private"
"Wabash College",-86.905809,40.037799,"IN","Private"
"Wade College",-96.819524,32.80086,"TX","For-Profit"
"Wagner College",-74.09573,40.615003,"NY","Private"
"Wake Forest University",-80.279004,36.135301,"NC","Private"
"Walden University",-93.265741,44.98137,"MN","For-Profit"
"Waldorf University",-93.640034,43.262203,"IA","For-Profit"
"Walla Walla University",-118.389771,46.047,"WA","Private"
"Walsh College of Accountancy and Business Administration",-83.147197,42.573888,"MI","Private"
"Walsh University",-81.36911,40.873295,"OH","Private"
"Warner Pacific College",-122.594411,45.50676,"OR","Private"
"Warner Pacific College Adult Degree Program",-122.562251,45.50362,"OR","Private"
"Warner University",-81.599972,27.825751,"FL","Private"
"Warren Wilson College",-82.441097,35.611762,"NC","Private"
"Wartburg College",-92.480933,42.727629,"IA","Private"
"Wartburg Theological Seminary",-90.691098,42.485197,"IA","Private"
"Washburn University",-95.702325,39.034977,"KS","Public"
"Washington & Jefferson College",-80.240388,40.171898,"PA","Private"
"Washington Adventist University",-77.00131,38.987206,"MD","Private"
"Washington and Lee University",-79.445724,37.787832,"VA","Private"
"Washington College",-76.06878,39.217329,"MD","Private"
"Washington State University",-117.158168,46.730448,"WA","Public"
"Washington University in St Louis",-90.311639,38.648125,"MO","Private"
"Watkins College of Art Design & Film",-86.805888,36.194659,"TN","Private"
"Wayland Baptist University",-101.729564,34.186673,"TX","Private"
"Wayne State College",-97.014241,42.241612,"NE","Public"
"Wayne State University",-83.072864,42.35861,"MI","Public"
"Waynesburg University",-80.18727,39.899419,"PA","Private"
"Webb Institute",-73.644838,40.884352,"NY","Private"
"Webber International University",-81.532325,27.838798,"FL","Private"
"Weber State University",-111.948388,41.192021,"UT","Public"
"Webster University",-90.345654,38.589269,"MO","Private"
"Weill Cornell Medical College",-73.954839,40.764738,"NY","Private"
"Welch College",-86.826158,36.134633,"TN","Private"
"Wellesley College",-71.307966,42.293765,"MA","Private"
"Wells College",-76.696512,42.744314,"NY","Private"
"Wentworth Institute of Technology",-71.094983,42.336632,"MA","Private"
"Wesley Biblical Seminary",-90.159447,32.355011,"MS","Private"
"Wesley College",-75.527377,39.16325,"DE","Private"
"Wesley Theological Seminary",-77.08996,38.939606,"DC","Private"
"Wesleyan College",-83.717186,32.874648,"GA","Private"
"Wesleyan University",-72.656755,41.55678,"CT","Private"
"West Chester University of Pennsylvania",-75.594631,39.949084,"PA","Public"
"West Coast University-Dallas",-96.873991,32.82726,"TX","For-Profit"
"West Coast University-Los Angeles",-118.292527,34.079295,"CA","For-Profit"
"West Coast University-Miami",-80.347421,25.81048,"FL","For-Profit"
"West Coast University-Ontario",-117.589871,34.06668,"CA","For-Profit"
"West Coast University-Orange County",-117.912051,33.8109,"CA","For-Profit"
"West Liberty University",-80.604054,40.162473,"WV","Public"
"West Los Angeles College",-118.387578,34.005578,"CA",NA
"West Texas A & M University",-101.9158,34.981996,"TX","Public"
"West Virginia School of Osteopathic Medicine",-80.438644,37.803879,"WV","Public"
"West Virginia State University",-81.76802,38.379002,"WV","Public"
"West Virginia University",-79.953926,39.63468,"WV","Public"
"West Virginia University at Parkersburg",-81.506192,39.216379,"WV","Public"
"West Virginia University Hospital Departments of Rad Tech and Nutrition",-79.964727,39.650535,"WV","Private"
"West Virginia University Institute of Technology",-81.325199,38.179427,"WV","Public"
"West Virginia Wesleyan College",-80.217094,38.990476,"WV","Private"
"Western Carolina University",-83.182104,35.311102,"NC","Public"
"Western Connecticut State University",-73.444264,41.400365,"CT","Public"
"Western Governors University",-111.869857,40.684783,"UT","Private"
"Western Illinois University",-90.685235,40.465621,"IL","Public"
"Western International University",-111.964182,33.403625,"AZ","For-Profit"
"Western Kentucky University",-86.455898,36.985718,"KY","Public"
"Western Michigan University",-85.61512,42.282589,"MI","Public"
"Western Michigan University-Thomas M. Cooley Law School",-84.554429,42.731,"MI","Private"
"Western Nevada College",-119.79036,39.186158,"NV","Public"
"Western New England University",-72.518789,42.115837,"MA","Private"
"Western New Mexico University",-108.284768,32.776962,"NM","Public"
"Western Oregon University",-123.238785,44.851866,"OR","Public"
"Western Seminary",-122.605831,45.512344,"OR","Private"
"Western State College of Law at Argosy University",-117.890274,33.880672,"CA","For-Profit"
"Western State Colorado University",-106.91971,38.547421,"CO","Public"
"Western Theological Seminary",-86.101897,42.786227,"MI","Private"
"Western University of Health Sciences",-117.747732,34.058092,"CA","Private"
"Western Washington University",-122.484873,48.737236,"WA","Public"
"Westfield State University",-72.795673,42.131589,"MA","Public"
"Westminster College",-91.954345,38.847764,"MO","Private"
"Westminster College",-80.331376,41.118456,"PA","Private"
"Westminster College",-111.855553,40.731495,"UT","Private"
"Westminster Theological Seminary",-75.17638,40.09858,"PA","Private"
"Westminster Theological Seminary in California",-117.046371,33.121447,"CA","Private"
"Westmont College",-119.661932,34.449265,"CA","Private"
